EAN;CODIGO;DESCRICAO
7896952540236;56918;CONJ C/4 POTES RETANGULARES PMG+MINI DECOR CHEVRON COD.32780
7891155017608;56919;CONJ C/6 COPOS MARACATU 280ML NADIR COD.31093
7891155003663;56920;COPO AMERICANO 190ML NADIR COD.00301
7891550036631;56920;COPO AMERICANO 190ML NADIR COD.00301
7896900210099;56921;COPO GRADUADO 500ML COD.02961 INJETEMP
7891155003731;56922;COPO MUNICH CHOPP 200ML NADIR COD.12907
7899701843459;56923;CORTADOR P/LEGUMES 24CM COD.32423
;56924;LAPIS MAPED GRAFITE BLACK C/3+1 APONTADOR VICO+1 BORRACHA
;56925;LAPIS MAPED GRAFITE BLACK PEPS DECO HB BLISTER C/3
;56926;LAPISEIRA MAPED LONG LIFE 0.7MM C/ESTOJO DE MINAS
7891317002794;56927;QUET XR 300MG C/ 30 COMP REV C1
7891317029197;56927;QUET XR 300MG C/ 30 COMP REV C1
7891317005764;56928;CABERGOLINA 0,5MG 8CPR EUROFARMA
7898297171892;56929;ESPREMEDOR ALHO 5 UTILIDADES 15CM COD.01377
7897649766267;56930;FORMA DE GELO C/ 2PCS COD.05094
7898109501305;56931;FUNIL PEQUENO 11CM COD.18872
;56932;GARRAFA GOLE GUT 500ML COD.01732
7896103442617;56933;GARRAFA PEROLA 2 LTS COD.07806
7891108030272;56934;GARRAFA TERMICA CONTINENTAL 1LT COD.08902
7891108033273;56935;GARRAFA TERMICA SUPREMA COFFE LINE 1LT
7891108032641;56936;GARRAFA TERMICA SUPREMA DECOR MADRI 1LT COD.08914
;56937;CURATEC AGE - 200ML
7897322709765;56938;ADDERA D3 50.000 UI C/ 10 CAPS GEL
;56939;ADITIVO CRESC VITA SEIVA 10ML CAVALO REAL
3401572288297;56940;SEBIUM H2O MICELAR 250ML
7896920301586;56941;FERROPED 50MG/ML GOTAS C/30ML
7896714268873;56942;NEBIVOLOL 5MG GEN 28 CPR NEO QUIMICA
;56943;GELELE SLIME POTE 152G TRADICIONAL COD.36600
;56944;JARRA DE VIDRO 1 LITRO COD. 35700
7896900201394;56945;COLHERES MEDIDORES 4CPS PLASTICO COD.32587
7896211814030;56946;TALHERES SINTONIA ELEMENTOS MOGNO COD.36020
7899701868391;56947;KIT COADOR 3 PECAS 8/10/12CM COD.36587
7899701855599;56948;KIT C/ TESOURAS 03 PECAS 9.5/7.5/6 COD.33322
7891155036470;56949;LASANHEIRA RETANGULAR SEMPRE 4LTS COD.20930
7898297220996;56950;LAVA TUDO 23CM COD.22099
;56951;ESM. DAILUS 1055 PRAFRENTEX
;56952;ESM. DAILUS 1056 PUTZGRILA
7896021912896;56953;MARMITA TERMICA TEKCOR S/DIVISAO BEGE 1,5LTS COD.33123
7894916513180;56954;BUPIUM XL 300MG C/30 COMP C1
7899701841981;56955;PINCEL DE SILICONE 21CM COD.32332
7896766000254;56956;PORTA FILTRO C/ADAPTADOR N.103 COD.03124
;56957;PULVERIZADOR GIRAFA GRADUADO 550ML COD.35895
;56958;RALADOR 4 FACES 20X09CM COD.01206
7898297174770;56959;RATOEIRA GALVANIZADA GRANDE COD.01418
7898297174763;56960;RATOEIRA GALVANIZADA PEQUENA COD.01419
7898025470136;56961;SALEIRO PAREDE ACRILICO 14,5X9X11,8CM COD.12703
7899701801428;56962;TABUA VIDRO 30X20CM COD.24534
7891155040958;56963;TACA BARONE VINHO 385ML COD.34885
7891155003885;56964;TACA PAULISTA AGUA 250ML NADIR  COD.2264
7898297173360;56965;TAMPA 1 POLEGADA C/. 2 PCS COD.30007
7899701800841;56966;TAPETE P/. BOX PLAST. 36X66CM COD.24482
;56967;TIRA PELOS 20 FOLHAS COD.36586
7898297175678;56968;VARAL DE ACO 15MTS COD.30418
7899701801060;56969;VARAL GIRATORIO 20 PRENDEDORES COD.24503
7898031530077;56970;VELA P/. FILTRO CARVAO ATIVADO COD.37171
7896877440109;56971;VELA P/. FILTRO GOTEIRA TRADICIONAL STEFANI COD.35316
7891142204745;56972;IVY C CORPO E COLO FPS20 200ML
4005900663993;56973;PROTETOR LABIAL NIVEA CEREJA 4.8G
;56974;ESM RISQUE NAT ESTRELA DO MAR BL 8ML
3282770206050;56975;ACTINE PROT SOLAR COR FPS60 40G
;56976;CHUP. ULTRA SOFT ROSA PHILIPS AVENT DEC 0-6/SCF527/10
;56977;PAPEL HIGIENICO PERSONAL VIP FOLHA DUPLA LV12 PG11
7894900060010;56978;SPRITE ORIGINAL LATA 350ML
7894900681017;56978;SPRITE ORIGINAL LATA 350ML
7894900681031;56978;SPRITE ORIGINAL LATA 350ML
7894900030013;56979;FANTA LARANJA LATA 350ML
7894900030228;56979;FANTA LARANJA LATA 350ML
7896438200906;56980;CREATINA PURA POTE 300 GR
;56981;CR. NIVEA LATA KIDS 56G
7891035024535;56982;KIT REPELENTE SBP ELETRICO 45N+R.35ML
;56983;REPELENTE REFIL SBP ELETRICO BIVOLT
7891000295304;56984;BOMBOM NESTLE ESPECIALIDADES 251G
7891000325131;56984;BOMBOM NESTLE ESPECIALIDADES 251G
7891000325148;56984;BOMBOM NESTLE ESPECIALIDADES 251G
;56985;BATATA CHIPS MAITA COSTELINHA COM LIMAO 45G
7898216365449;56986;ACICLOVIR POMADA OFT 30MG/G 4,5G PHG
;56987;BATATA CHIPS MAITA ORIGINAL 45G
7891040118328;56988;FIXA FORTE TRANSP. 19MM X 2M  3M SCOTCH
7899466425853;56989;TV 49P LCD LED
;56990;GIZ DE CERA DEDO 10 CORES ZOO ISABABY
7891040075126;56991;FIXA FORTE TRANSPARENTE 12MM X 2M 3M SCOTCH
;56992;GANCHO COMMAND UTENSIL HOOK 3M SCOTCH
7891040177899;56993;FELTRO MARROM QUADRADO G SCOTCH 3M
7891040177875;56994;FELTRO MARROM QUADRADO P SCOTCH 3M
;56995;FELTRO MARROM REDONDO P 3M
7891040178223;56996;PROTETOR ANTI-IMPACTO REDONDO M 3M
7891040115884;56997;ADESIVO SCOTCH BOND 3G  3M SCOTCH
;56998;ROLO ADESIVO SB PET SCOTCH BRITE 3M
7891040086337;56999;FITA MAGIC 810 RL 12MMX10M C/DISPENS 3M
7891040216116;57000;POST-IT AMARELO NEON 76X76 45F 3M
51131704268;57001;GANCHO COMMAND MEDIO C/ADESIVO C/2  3M
;57002;FITA ISOLANTE 3M 18MMX10M
;57003;COLA BASTAO 8G BLISTER 3M SCOTCH
7891040178889;57004;MINI GANCHO COMMAND TRANSP 3M
51131765559;57005;SUPORTE P/QUADROS COMMAND MEDIO 3M
;57006;NEOSTRATA MINESOL ACTIF FPS80 40G
;57007;COCA COLA 310ML LATA
7891962000725;57008;BOLINHO BAUDUCCO BAUNILHA COM CHOCOLATE 40G
7891962017624;57008;BOLINHO BAUDUCCO BAUNILHA COM CHOCOLATE 40G
7891962067315;57008;BOLINHO BAUDUCCO BAUNILHA COM CHOCOLATE 40G
7891962067339;57008;BOLINHO BAUDUCCO BAUNILHA COM CHOCOLATE 40G
7891962067346;57008;BOLINHO BAUDUCCO BAUNILHA COM CHOCOLATE 40G
7896112400653;57009;DOISKA 60MCG C/  90 COMP REV
;57010;PHOTOPROT LOCAO FPS99 40GR
3337875570404;57011;TOLERIANE LIMP HIDRATANTE 200ML
;57012;SAND. HAVAIANAS NEW BABY BRASIL LOGO ROSA HOLLYWOOD 22
;57013;SAND. HAVAIANAS NEW BABY BRASIL LOGO ROSA HOLLYWOOD 23/4
;57014;SAND. HAVAIANAS NEW BABY DISNEY CLASSICS VERDE ORVALHO 25/26
;57015;DES. NIVEA AERO B&W TOQUE DE SEDA 150ML
7894222027449;57016;ESM. DAILUS 1060 ULTRA SEC POUPA MEU TEMPO
7894222027487;57017;ESM. DAILUS 1064 BASE ZERO BRILHO STATUS OFF
7894222027456;57018;ESM. DAILUS 1061 OLEO SEC FALO NADA SO OLEO
7894222027494;57019;ESM. DAILUS 1065 BASE INCOLOR BASE ALIADA
7898605842599;57020;OPTIMUM COENZIMA Q10+COLAGENO+VITAMINAS 60CAPS
7898605841769;57021;OPTIMUM SONUS TRIPTOFANO+MAGNESIO +VITAMINAS B3 E B6 60CAPS
7898605841646;57022;OPTIMUM COLAGENO TIPO2 ULTRA+MAGNESIO+VITAMINA D 30CAPS
7898605842483;57023;OPTIMUM COLAGENO TIPO2+OMEGA 3+VITAMINA D 30CAPS
7898664975108;57024;ESM. HASKELL 44 -  ANIMANIA ARARIANA
7898664974446;57024;ESM. HASKELL 44 -  ANIMANIA ARARIANA
7898664974415;57025;ESM. HASKELL 41 - ANIMANIA CONTO DO BOTO
7898664975078;57025;ESM. HASKELL 41 - ANIMANIA CONTO DO BOTO
7898664974422;57026;ESM. HASKELL 42 - ANIMANIA LA LOBA
7898664975085;57026;ESM. HASKELL 42 - ANIMANIA LA LOBA
7898664974439;57027;ESM. HASKELL 43 -  ANIMANIA PANAPANA
7898664975122;57028;ESM. HASKELL 46 -  ANIMANIA TUCANISSIMO
7898664974460;57028;ESM. HASKELL 46 -  ANIMANIA TUCANISSIMO
7898605840908;57029;OPTIMUM C + ARGININA VITAMINA C 500MG+ARGININA 500MG 60CAPS
7898605841325;57030;OPTIMUM TESTO ZINCO MAGNESIO E VITAMINA B 60CAPS
7898605841424;57031;OPTIMUM HIALURONICO ACIDO HIALURONICO+VITAMINAS 30 CAPS
7896004762364;57032;GLICLAZIDA 60MG GEN 60 CPR-EMS
7898960950410;57033;ESPARADRAPO IMPERMEAVEL CEPALAB 25MMX3M
7898960950427;57034;ESPARADRAPO IMPERMEAVEL CEPALAB 50MMX3M
7896658029417;57035;CLAIR CONCENTRE PROFUSE 30G
7500435141529;57036;AP. BARB MACH3 SENSITIVE C/1 CARGA ACQUA GRIP
7500435130790;57037;CONDICIONADOR AUSSIE MEGA MOIST 180ML
7500435148436;57038;LENCO UMED PAMPERS 48UN LAVANDA
7500435130806;57039;SHAMPOO AUSSIE SMOOTH 180ML
7898939758542;57040;LIXA DE PE LUNA
736532130044;57040;LIXA DE PE LUNA
736532130693;57041;PORTA ESCOVA DE DENTE LUNA
736532130884;57042;SABONETEIRA LUNA
736532130419;57043;PENTE TROIA TRANCADO CORES LUNA
736532130648;57044;PENTE MIRA LUNA
736532130945;57045;PENTE LUNA COLORIDO
736532130228;57046;PENTE HIDRA CORES LUNA
736532130037;57047;PENTE HERCULES CORES LUNA
736532130976;57048;PENTE FINO COM CABO LUNA
736532130310;57049;PENTE FINO LUNA
736532130525;57050;KIT MASCULINO LUNA
736532130396;57051;PENTE BLACK POWER LUNA
;57052;AGENDA WIRE-O CAPA PLASTICA COM ELASTICO VERMELHA COM BOLSA INTERNA
736532130105;57053;PENTE APOLOS MASTER CORES LUNA
736532130969;57054;ESCOVA PLASTICA BELLA (QUADRADA) LUNA
736532130846;57055;ESCOVA PLASTICA BELLA (OVAL) LUNA
736532130136;57056;PENTE LUNA COLORIDO C/3
;57057;OVO DE PASCOA TOC MIX 100G
7891991002189;57058;REFRI ANTARCTICA GUARANA LATA 350ML
7891991000826;57058;REFRI ANTARCTICA GUARANA LATA 350ML
7896902213074;57059;REPELENTE SPRAY ICARIDINA MOSKITOFF 100ML
;57060;SAND. HAVAIANAS SURF AZUL 35/6
7898569765170;57061;VITAMINA D 50000UI C/4 CAP
7898569766603;57062;VITAMINA D 7000UI C/4 CAP
4005800241901;57063;EUCERIN PIGMENT CONTROL SUN FLUID FPS60 50ML
4005900163875;57064;LOC. HIDRAT. NIVEA Q10 PERNAS ANTICELULITE 400ML
;57065;FORLUT 100MG 30COMP (C1)
;57066;OLANZYS 10 MG 30 COMP (C1)
;57067;KITAPEN 100MG 30CP (C1)
;57068;COND. AUSSIE 180ML-FR MIRACLE CURLS
7500435130813;57069;COND. AUSSIE 180ML-FR SMOOTH
7894650002032;57070;REFIL RAID 12 NOITES LV12 PG10 PASTILHAS
;57071;COND. AUSSIE 180ML-SUMMER CRUSH
;57072;SH. AUSSIE 180ML-FR MIRACLE CURLS
;57073;SH. AUSSIE 180ML-FR SUMMER CRUSH
;57074;FORLUT 25MG 30COMP (C1)
;57075;SINTOMATIC 300MG C/ 60 COMP
7896111971888;57076;SPRAY DESODORANTE SECANTE DE ESMALTE PARA UNHAS IMPALA 400ML/200G
7896111972038;57077;SPRAY DESODORANTE SECANTE DE ESMALTE PARA UNHAS C/ OLEO DE MELALEUCA IMPALA
;57078;ESM. IMPALA TRATAMENTO BASE VITAMINADA LINHA PROF 60ML
;57079;ESM. IMPALA INCOLOR TRATAMENTO LINHA PROF 60ML
;57080;ESM. IMPALA BASE SEDA TRATAMENTO LINHA PROF 60ML
;57081;REMOVEDOR DE ESMALTE IMPALA TIRESMALT C/ D-PANTENOL 100ML
;57082;REMOVEDOR DE ESMALTE IMPALA TIRESMALT COM OLEO DE AMENDOAS 100ML
7500435144384;57083;VICK XPE 44E 240ML
7898060132600;57084;CLORIDRATO LOPERAMIDA 02MG 12 CPR (GLO)
;57085;SABONETE SIMPLE LIQ FAC GEL REFRESH 150ML
7896004753218;57086;BENZIFLEX LIS 125MG+5MG C/15COMP EMS
7899838835051;57087;SECADOR DE CABELO GOLD 220V 2000W
7898952774048;57088;GARGANTILHA FOLHEADO OURO
7898952774062;57089;PULSEIRA ADULTA FOLHEADO OURO
7898629143719;57090;BRINCO ARGOLINHA FOLHEADO OURO ZIRCONIA
;57091;KIT FOR MEN SH+SH 3 EM 1+POMAD BRI
;57092;KIT FOR MEN SH+COND+POMADA MATTE
;57093;KIT FOR MEN SH+SH 3 EM 1+GEL COLA
7896947054212;57094;AGUA OXIGENADA AVANTE 40 VOL 70ML
7890541636690;57095;SAND.HAVAIANAS POWER AZ.EST/TRQ.41/2
7898952774024;57096;PULSEIRA INFANTIL FOLHEADO OURO
7891317013981;57097;ARIA 4MG 30CPR MAST
7899640800049;57097;ARIA 4MG 30CPR MAST
7899420502668;57098;PROS HP 2MG+ 5MG C/60 CAPS
;57099;SLAB MENTOS 3L WHITE FRESH  8,5G
7897129304255;57100;KLAVIE CLINICAL LOCAO HID 390G
7898233930118;57101;SPUMINHA DA ALEGRIA NEVE ARTIFICIAL 400ML/240G
7891035024917;57102;MULTI INSETICIDA SBP AUTOMATICO REFIL 250ML
7891035024184;57102;MULTI INSETICIDA SBP AUTOMATICO REFIL 250ML
7891035913136;57103;DEPILATORIO VEET CREME CAMELIA 100ML
7891035911750;57104;DEPILATORIO VEET CREME PELES DELIC 40ML
7500435130783;57105;SHAMPOO AUSSIE MOIST 180ML
7897230302102;57106;ANASOL PROT SOLAR FPS 50 - LOCAO - 350 ML REF.500
7894650004029;57107;INSETICIDA ELETR.REFIL RAID PROTECTOR 45N 2X32,9ML 50% DESC.SEG.R.
7891035024931;57108;INSETICIDA SBP AUTOMATICO MULTI  APARELHO+REFIL 250ML OFERTA ESP.
;57109;INSETICIDA ELETRICO SBP REFIL LED 50% DESC.SEG.UNIDADE
7896006213710;57110;ACNEN GEL 50MG BG 20G
7896658034015;57111;ZIOR 250MG C/ 14 COMP
;57112;ESM. IMPALA A COR DA MODA CREMOSO LISTRADO
;57113;ESM. IMPALA A COR DA MODA CREMOSO POLAINA FUN
7896111950265;57114;ESM. IMPALA A COR DA MODA CREMOSO AZUL PAVAO
7896111950326;57114;ESM. IMPALA A COR DA MODA CREMOSO AZUL PAVAO
7891317004330;57115;PREDNISOLONA 40MG 7CPR EUROFARMA
7891317004293;57116;PREDNISOLONA 5MG 10CPR EUROFARMA
75062613;57117;ESPUMA BARB GILLETTE 56G SENSITIVE
7894916512923;57118;RESTITUE 40 MG C/ 30 COMP REV
7894916514637;57119;RESTITUE 40 MG C/ 60 COMP REV
7896331705874;57120;SUPLEKIDS 2  C/ 30ML
;57121;TINT. DUTYCOLOR MINI KIT 1.0 PRETO AZULADO
7898965666026;57122;TINT. DUTYCOLOR MINI KIT 1.7 PRETO SUPER AZUL
;57123;TINT. DUTYCOLOR MINI KIT 1.110 PRETO ONIX
7898965666088;57124;TINT. DUTYCOLOR MINI KIT 3.0 CASTANHO ESCURO
;57125;TINT. DUTYCOLOR MINI KIT 3.66 ACAJU PURPURA
;57126;TINT. DUTYCOLOR MINI KIT 4.0 CASTANHO MEDIO
;57127;TINT. DUTYCOLOR MINI KIT 4.66 VERMELHO PROFUNDO
;57128;TINT. DUTYCOLOR MINI KIT 5.0 CASTANHO CLARO
7898330223113;57129;OLEO DE SEMENTE DE ABOBORA 1000MG 60CAPS KATIGUA
;57130;TINT. DUTYCOLOR MINI KIT 5.3 CASTANHO CLARO DOURADO
;57131;TINT. DUTYCOLOR MINI KIT 6.0 LOURO ESCURO
;57132;TINT. DUTYCOLOR MINI KIT 6.1 LOU ESCURO ACINZENTADO
;57133;TINT. DUTYCOLOR MINI KIT 6.5 ACAJU
;57134;TINT. DUTYCOLOR MINI KIT 6.646 CEREJA ESPECIAL
;57135;TINT. DUTYCOLOR MINI KIT 6.66 VERMELHO INTENSO
;57136;TINT. DUTYCOLOR MINI KIT 6.7 CHOCOLATE
;57137;TINT. DUTYCOLOR MINI KIT 7.0 LOURO MEDIO
;57138;TINT. DUTYCOLOR MINI KIT 7.1 LOURO CINZA MEDIO
7898965666224;57139;TINT. DUTYCOLOR MINI KIT 7.66 LOURO VERMELHO INTENSO
7898965666231;57140;TINT. DUTYCOLOR MINI KIT 7.7 MARROM DOURADO
;57141;TINT. DUTYCOLOR MINI KIT 8.0 LOURO CLARO
;57142;TINT. DUTYCOLOR MINI KIT 8.1 LOURO CINZA CLARO
;57143;TINT. DUTYCOLOR MINI KIT 9.0 LOURO SUPER CLARO
;57144;TINT. DUTYCOLOR MINI KIT 12.11 PLATINADO
;57145;TINT. DUTYCOLOR MINI KIT 12.891 PLATINADO PEROLA
;57146;KIT UNICORNIO (SH+250ML+COND 230ML) C/ UNICORNIO BRANCO
;57147;TINT. DUTYCOLOR MINI KIT 2.0 PRETO
7896012877586;57148;FR. POM POM PROTEK JUMBO GRANDINHOS 14UN
7896658035265;57149;PROGRESS 600G C/ 30 SACHE
;57150;EPILENIL 500MG CPR 1X50 (C1)
4504082012518;57151;OLEO DE MELALEUCA CLARA COSMETIK PARA AS UNHAS 9ML
4504082014017;57152;BASE CASCO DE TARTARUGA 9ML CLARA COSMETIK
4504082015021;57153;BASE DPANTHENOL 9ML CLARA COSMETIK
4504082075230;57154;BASE S.O.S GEL CLARA COSMETIK 9ML
7898595237702;57155;ESMALTE HITS 8ML TORONTO
;57156;ESMALTE HITS 8ML TOQUIO
7898595237689;57157;ESMALTE HITS 8ML SEUL
7898595237672;57158;ESMALTE HITS 8ML ROMA
7898595237665;57159;ESMALTE HITS 8ML PARIS
7898595237658;57160;ESMALTE HITS 8ML NOVA YORK
7898595237641;57161;ESMALTE HITS 8ML MOSCOU
;57162;ESMALTE HITS 8ML MIAMI
;57163;ESMALTE HITS 8ML LISBOA
7898595237610;57164;ESMALTE HITS 8ML ISTAMBUL
7898595237597;57165;ESMALTE HITS 8ML HAVANA
7898595237580;57166;ESMALTE HITS 8ML CARACAS
7898595237573;57167;ESMALTE HITS 8ML BERLIM
7898595237566;57168;ESMALTE HITS 8ML CANCUN
7898595237559;57169;ESMALTE HITS 8ML BUENO AIRES
7898595237542;57170;ESMALTE HITS 8ML BARCELONA
7898595237535;57171;ESMALTE HITS 8ML AMSTERDA
7898595237528;57172;ESMALTE HITS 8ML ATENAS
7898595237511;57173;ESMALTE HITS 8ML SANTIAGO
7898595237498;57174;ESMALTE HITS 8ML TOPCOAT
7898595237481;57175;ESMALTE HITS 8ML ULTRASECANTE
7898595237177;57176;ESMALTE HITS 8ML FICA A DICA
7898595237160;57177;ESMALTE HITS 8ML BUGUEI
7898595237153;57178;ESMALTE HITS 8ML XO TEDIO
7898595237146;57179;ESMALTE HITS 8ML VAI Q COLA
;57180;ESMALTE HITS 8ML RIR SEM PARAR
7896018704169;57181;CREME DE ASSADURAS HUGGIES PURO E NATURAL 80G
7896007549627;57182;FR. HUGGIES SUPREME CARE JUMBO RN C/18
7896007549672;57183;FR. HUGGIES SUPREME CARE ROUPINHA MEGA M C/36
7896007549696;57184;FRALDA HUGGIES PROTECAO ACOLCHOADA MEGA XG 24 UNIDADES
;57185;FR. HUGGIES SUPREME CARE ROUPINHA JUMBO XXG C/14
7896007549665;57186;FR. HUGGIES SUPREME CARE ROUPINHA JUMBO XG C/14
7896007549641;57187;FR. HUGGIES SUPREME CARE ROUPINHA JUMBO M C/22
;57188;MASCARA COLORANTE VERMELHA 90GR BIO EXTRATUS
7896018704152;57189;CREME DE ASSADURAS HUGGIES SUPREME CARE 80G
7896007550036;57190;ROUPA INTIMA PLENITUD FEMME G/XG 16 UNIDADES
7896007550029;57191;ROUPA INTIMA PLENITUD FEMME P/M 16 UNIDADES
7898567750482;57192;TAMPA REFIL ROLL ON DEPIROLL
7898595237122;57193;ESMALTE HITS 8ML SHOW DE BOLA
7898595237115;57194;ESMALTE HITS 8ML RI ALTO
7898595237108;57195;ESMALTE HITS 8ML GOOD VIBES
7898595237092;57196;ESMALTE HITS 8ML FAZ A EGIPCIA
;57197;ESMALTE HITS 8ML CHUTAR O BALDE
7898595237078;57198;ESMALTE HITS 8ML CHA DE SUMICO
7898595237061;57199;ESMALTE HITS 8ML CONTATINHO
7898595237054;57200;ESMALTE HITS 8ML CAIU A FICHA
7898595237047;57201;ESMALTE HITS 8ML ABRACO DE URSO
7898595237733;57202;ESMALTE HITS 8ML KEEP CALM
;57203;ESMALTE HITS 8ML DEDO DE PROSA
7898595237719;57204;ESMALTE HITS 8ML TO DE OOLHO
7898595237436;57205;ESMALTE HITS 8ML TACA DE VINHO
7898595237429;57206;ESMALTE HITS 8ML SURPRESA BOA
7898595237412;57207;ESMALTE HITS 8ML SONHEI COM VOCE
;57208;ESMALTE HITS 8ML SELFIE
7898595237399;57209;ESMALTE HITS 8ML QUERO CAFE
7898595237382;57210;ESMALTE HITS 8ML  PAIXAO
;57211;ESMALTE HITS 8ML PE NO CHAO
7898595237368;57212;ESMALTE HITS 8ML OI SUMIDA
;57213;ESMALTE HITS 8ML NINGUEM MERECE
7898595237344;57214;ESMALTE HITS 8ML MOZI
7898595237337;57215;ESMALTE HITS 8ML LUA DE MEL
7898595237320;57216;ESMALTE HITS 8ML GIRLS
7898595237313;57217;ESMALTE HITS 8ML FALA SERIO
7898595237306;57218;ESMALTE HITS 8ML FICA VAI TER BOLO
7898595237290;57219;ESMALTE HITS 8ML EITA
7898595237283;57220;ESMALTE HITS 8ML CORACAO ABERTO
7898595237276;57221;ESMALTE HITS 8ML DEMATCH
7898595237269;57222;ESMALTE HITS 8ML BOROGODO
7898595237252;57223;ESMALTE HITS 8ML BEIJO ME LIGA
7898595237245;57224;ESMALTE HITS 8ML BEIJO QUE COLA
7898595237238;57225;ESMALTE HITS 8ML AMOR PLATONICO
7898595237221;57226;ESMALTE HITS 8ML AGUA NA BOCA
7898595237214;57227;ESMALTE HITS 8ML AMOR DE MAE
7898595237207;57228;ESMALTE HITS 8ML A FILA ANDA
7898595237191;57229;ESMALTE HITS 8ML AMO VOCE
7898595237184;57230;ESMALTE HITS 8ML TBT
7898595237504;57231;ESMALTE HITS 8ML VERNIZ BALADA
;57232;ESMALTE SADOK 6ML BRINK
;57233;ESMALTE SADOK 6ML CREDO QUE DELICIA
;57234;ESMALTE SADOK 6ML TUTUPOM
;57235;ESMALTE SADOK 6ML QUEM ME DERA
3282770153507;57236;SABONETE FACIAL DARROW ACTINE 400ML
3282770201826;57236;SABONETE FACIAL DARROW ACTINE 400ML
7896006215950;57237;EUDOK 20MG CPR 1X30 (C1)
8429420125049;57238;PROT SOLAR FOTO SUN BRUSH MINERAL 50+ 4G ISDIN
7891010882990;57239;NEUTROGENA GEL CREME ROSTO BOOST OLHO 15G
8429420167513;57240;NUTRATOPIC PRO-AMP LOCAO EMOL 400ML ISDIN
8429420105935;57240;NUTRATOPIC PRO-AMP LOCAO EMOL 400ML ISDIN
;57241;GASTROGEL DE BOLSO FLAC 10ML (FRACIONADO)
7896094919693;57242;ENGOV AFTER CITRUS FR 250ML
3504105035617;57243;MUSTELA DERMO LAVANTE 500ML
7896004819921;57244;NEOSIL LOCAO ANTIQUEDA 50ML
;57245;FINI MARSH 80G MORANGO
7898944211230;57246;ESM. LORRAC 7,5ML MARA
7898944211216;57247;ESM. LORRAC 7,5ML MONA
7898414852734;57248;IMECAP HAIR C/  30 CAPS DURA
7896004757957;57249;DORZAL OFT 20MG 5ML
7891055429839;57250;ESC. DENT BAMBINOS 1 LILICA BABY+PROT CERDAS
7891317005191;57251;SUBTRAX 800-160MG 10CPR
;57252;ABS. ENLACE GEL MALHA SUAVE S/ABAS 22
7891317005931;57253;TRIMUSK C/ 15 COMP
7500435146234;57254;FR. PAMPERS PANTS AJUSTE TOTAL MEGA G 36UN
7500435132367;57255;FR. PAMPERS PREMIUM CARE MEGA  M 34UN
;57256;FR. PAMPERS PREMIUM CARE MEGA P 40UN
;57257;FR. PAMPERS PREMIUM CARE PANTS MEGA XG 26UN
;57258;FR. PAMPERS PREMIUM CARE PANTS MEGA XXG 24UN
7500435145947;57259;FR. PAMPERS PREMIUM CARE PANTS MEGA G 30UN
;57260;FR. PAMPERS PREMIUM CARE PANTS MEGA M 34UN
7500435132534;57261;FR. PAMPERS PREMIUM CARE RN+ 36UN
7500435132381;57262;FR. PAMPERS PREMIUM CARE MEGA XG 26UN
7500435132398;57263;FR. PAMPERS PREMIUM CARE MEGA XXG 24UN
;57264;LENCO UMED PAMPERS 48UN RECEM NASCIDO
7896382706448;57265;HUMALOG KWIKPEN MIX 50 CANETA 3ML
7896658027079;57266;UNTRAL 2,5MG C/ 90 CAPS
7898014567410;57267;COLIC CALM INF 59ML
7896112196082;57268;METRONIDAZOL+NISTATINA GEN CR VAG 10 APL 50G-TEUTO
7896094919709;57269;ENGOV AFTER TANGERINA 250ML
7899706171137;57270;GEL NORMADERM PHYTOSOLUTION INTENSI 300G
7898049790944;57271;FLUNARIZINA DICLOR 10MG 50CPR VITAMEDIC
7898636190850;57272;TEATRICAL CR FACIAL CLAREADOR 100G
7896920303894;57273;LEEPZ 30 COMPRIMIDOS
7896658027123;57274;TREZETE 10MG+10MG C/ 30 COMP REV
7896658027130;57275;TREZETE 20MG+10MG C/ 30 COMP REV
7896658026546;57276;DORILAX DT 450+50+35MG C/ 12 COMP
7897460401743;57277;SILIMALON 140MG C/ 30 COMP
;57278;OXCARBAZEPINA C1 600MG 60CPR RANBAXY
;57279;SIM CARD 4G TC POS HLR 29
7896085872075;57280;COND. ORIGEM SE TEM ARGAN GNT E FA 325ML
7891106912716;57281;BEPANTOL SENSICALM C /275ML
;57282;CILIOS CELEBRITY 3 ONELOVE
;57283;MAXIMUS NAIL 10X1 8,5 ML BLANT
;57284;SECANTE LIQ.DE ESMALTE 8,5ML BLANT
;57285;BASE FORT.SOS 6X1 8,5ML BLANT
;57286;BASE COMPLEXO 4X1 8,5ML BLANT
;57287;REPELENTE TCHAU SPRAY 4HS 100ML
;57288;UNHAS S/COLA RED ONELOVE
;57289;DESMAIA CAB.SACHE 50G MARIA ESC.
;57290;FIXADOR DE MAQUIAGEM 6OML NEEZ
7899536100079;57291;CORTADOR DE UNHA P BEAUTY COLLECTION 804
7899536101052;57292;ELASTICO S/METAL 2.5MM C/12 UN COL 208C1
7899536100888;57293;ELASTICO S/METAL 2.5MM C/12 UN COLO 208C
7899536101601;57294;KIT ELASTICO CAB. S/ EMENDA G C/238
7899536101625;57295;KIT ELASTICO CAB. S/ EMENDA G C/3 240
7899536101304;57296;LENCO PAPEL C/10 FOLHAS TRIPLAS 310
7899536101373;57297;PIRANHA P TRADICIONAL 3,5CM 2 CORES 224
;57298;IDEAL SOLEIL ANTIDADE COR FPS50 40G
